,,,,,TEXAS A&M UNIVERSITY,,,,,,,,,
,,,,GRADE DISTRIBUTION REPORT FOR FALL 2022,,,,,,,,,,
,,,,,,Undergraduate,,,,,,,,
COLLEGE:,ENGINEERING,,,,,,,,,,,,,
DEPARTMENT:,COLLEGE OF ENGINEERING,,,,,TOTAL,,,,,,,,
SECTION,A,B,C,D,F,A - F,GPA,I,S,U,Q,X,TOTAL,INSTRUCTOR
------------,-------,-------,-------,-------,-------,-------,-----,-----,----- ----- ----- -----,,,------- -------------------,,
ENGR-102-514,33,29,16,6,4,88,2.92,0,0,0,6,0,94,CRUZADO GARCIA A
,37.50%,32.95%,18.18%,6.82%,4.55%,,,,,,,,,
ENGR-102-516,31,21,12,2,0,66,3.227,0,0,0,1,0,67,TSVETKOVA G
,46.97%,31.82%,18.18%,3.03%,0.00%,,,,,,,,,
ENGR-102-517,40,22,22,4,3,91,3.01,0,0,0,4,0,95,TSVETKOVA G
,43.96%,24.18%,24.18%,4.40%,3.30%,,,,,,,,,
ENGR-102-518,47,31,11,2,5,96,3.177,0,0,0,0,0,96,LENFEST S
,48.96%,32.29%,11.46%,2.08%,5.21%,,,,,,,,,
ENGR-102-520,32,37,18,6,0,93,3.021,0,0,0,1,0,94,RITCHEY S
,34.41%,39.78%,19.35%,6.45%,0.00%,,,,,,,,,
ENGR-102-521,31,30,21,1,1,84,3.059,0,0,0,1,0,85,RITCHEY S
,36.90%,35.71%,25.00%,1.19%,1.19%,,,,,,,,,
ENGR-102-522,38,32,12,10,1,93,3.032,0,0,0,0,0,93,RITCHEY S
,40.86%,34.41%,12.90%,10.75%,1.08%,,,,,,,,,
ENGR-102-523,30,34,24,2,1,91,2.989,0,0,0,4,0,95,MORRIS E
,32.97%,37.36%,26.37%,2.20%,1.10%,,,,,,,,,
ENGR-102-524,38,24,26,8,0,96,2.958,0,0,0,0,0,96,CAHILL A
,39.58%,25.00%,27.08%,8.33%,0.00%,,,,,,,,,
ENGR-102-525,38,28,12,6,6,90,2.955,0,0,0,2,0,92,OSTROVSKAYA N
,42.22%,31.11%,13.33%,6.67%,6.67%,,,,,,,,,
ENGR-102-526,24,16,14,1,0,55,3.145,0,0,0,4,0,59,KURWITZ R
,43.64%,29.09%,25.45%,1.82%,0.00%,,,,,,,,,
ENGR-102-527,28,24,17,0,2,71,3.07,0,0,0,5,0,76,KURWITZ R
,39.44%,33.80%,23.94%,0.00%,2.82%,,,,,,,,,
ENGR-102-528,33,30,14,1,1,79,3.177,0,0,0,1,0,80,KURWITZ R
,41.77%,37.97%,17.72%,1.27%,1.27%,,,,,,,,,
,,,,,TEXAS A&M UNIVERSITY,,,,,,,,,
,,,,GRADE DISTRIBUTION REPORT FOR FALL 2022,,,,,,,,,,
,,,,,,Undergraduate,,,,,,,,
COLLEGE:,ENGINEERING,,,,,,,,,,,,,
DEPARTMENT:,COLLEGE OF ENGINEERING,,,,,TOTAL,,,,,,,,
SECTION,A,B,C,D,F,A - F,GPA,I,S,U,Q,X,TOTAL,INSTRUCTOR
------------,-------,-------,-------,-------,-------,-------,-----,-----,----- ----- ----- -----,,,------- -------------------,,
ENGR-102-529,16,10,7,1,1,35,3.114,0,0,0,1,0,36,MCKENZIE J
,45.71%,28.57%,20.00%,2.86%,2.86%,,,,,,,,,
ENGR-102-530,9,17,6,0,3,35,2.828,0,0,0,1,0,36,SUSINDAR S
,25.71%,48.57%,17.14%,0.00%,8.57%,,,,,,,,,
ENGR-102-531,16,12,6,2,0,36,3.166,0,0,0,0,0,36,MCKENZIE J
,44.44%,33.33%,16.67%,5.56%,0.00%,,,,,,,,,
ENGR-102-533,15,20,12,1,4,52,2.788,0,0,0,0,0,52,BROOKS R
,28.85%,38.46%,23.08%,1.92%,7.69%,,,,,,,,,
ENGR-102-534,22,10,9,0,2,43,3.162,0,0,0,0,0,43,BANGSTEIN B
,51.16%,23.26%,20.93%,0.00%,4.65%,,,,,,,,,
ENGR-102-535,6,18,5,3,0,32,2.843,1,0,0,3,0,36,SHAW S
,18.75%,56.25%,15.63%,9.38%,0.00%,,,,,,,,,
ENGR-102-536,4,5,4,3,4,20,2.1,0,0,0,0,0,20,STARR L
,20.00%,25.00%,20.00%,15.00%,20.00%,,,,,,,,,
ENGR-102-537,16,14,4,1,1,36,3.194,0,0,0,0,0,36,STARR L
,44.44%,38.89%,11.11%,2.78%,2.78%,,,,,,,,,
ENGR-102-538,4,16,15,2,0,37,2.594,0,0,0,0,0,37,BALL D
,10.81%,43.24%,40.54%,5.41%,0.00%,,,,,,,,,
ENGR-102-539,3,3,2,3,1,12,2.333,0,0,0,0,0,12,MCCARROLL D
,25.00%,25.00%,16.67%,25.00%,8.33%,,,,,,,,,
ENGR-102-549,32,21,11,3,4,71,3.042,0,0,0,3,0,74,MAHMOUDZADEH A
,45.07%,29.58%,15.49%,4.23%,5.63%,,,,,,,,,
ENGR-102-550,15,26,17,5,2,65,2.723,0,0,0,2,0,67,KOOLA P
,23.08%,40.00%,26.15%,7.69%,3.08%,,,,,,,,,
ENGR-102-551,26,33,12,1,2,74,3.081,0,0,0,1,0,75,KOOLA P
,35.14%,44.59%,16.22%,1.35%,2.70%,,,,,,,,,
,,,,,TEXAS A&M UNIVERSITY,,,,,,,,,
,,,,GRADE DISTRIBUTION REPORT FOR FALL 2022,,,,,,,,,,
,,,,,,Undergraduate,,,,,,,,
COLLEGE:,ENGINEERING,,,,,,,,,,,,,
DEPARTMENT:,COLLEGE OF ENGINEERING,,,,,TOTAL,,,,,,,,
SECTION,A,B,C,D,F,A - F,GPA,I,S,U,Q,X,TOTAL,INSTRUCTOR
------------,-------,-------,-------,-------,-------,-------,-----,-----,----- ----- ----- -----,,,------- -------------------,,
ENGR-102-552,34,22,5,2,3,66,3.242,0,0,0,6,0,72,MAHMOUDZADEH A
,51.52%,33.33%,7.58%,3.03%,4.55%,,,,,,,,,
ENGR-102-554,31,23,14,2,3,73,3.054,0,0,0,0,0,73,VILLAREAL S
,42.47%,31.51%,19.18%,2.74%,4.11%,,,,,,,,,
ENGR-102-555,15,22,10,1,2,50,2.94,0,0,0,0,0,50,VILLAREAL S
,30.00%,44.00%,20.00%,2.00%,4.00%,,,,,,,,,
ENGR-102-556,20,19,9,1,0,49,3.183,0,0,0,2,0,51,ALVARADO L
,40.82%,38.78%,18.37%,2.04%,0.00%,,,,,,,,,
ENGR-102-557,16,20,10,0,2,48,3,0,0,0,0,0,48,BROOKS R
,33.33%,41.67%,20.83%,0.00%,4.17%,,,,,,,,,
ENGR-102-558,12,7,1,1,3,24,3,1,0,0,0,0,25,STARR L
,50.00%,29.17%,4.17%,4.17%,12.50%,,,,,,,,,
ENGR-102-559,4,14,18,1,2,39,2.435,0,0,0,3,0,42,SHAW S
,10.26%,35.90%,46.15%,2.56%,5.13%,,,,,,,,,
ENGR-102-562,33,21,18,6,3,81,2.925,0,0,0,1,0,82,RICHARD J
,40.74%,25.93%,22.22%,7.41%,3.70%,,,,,,,,,
ENGR-102-563,24,23,13,2,0,62,3.112,0,0,0,2,0,64,RICHARD J
,38.71%,37.10%,20.97%,3.23%,0.00%,,,,,,,,,
ENGR-102-564,43,23,22,5,0,93,3.118,0,0,0,2,0,95,RICHARD J
,46.24%,24.73%,23.66%,5.38%,0.00%,,,,,,,,,
ENGR-102-565,34,24,12,2,2,74,3.162,1,0,0,2,0,77,RICHARD J
,45.95%,32.43%,16.22%,2.70%,2.70%,,,,,,,,,
ENGR-102-566,17,9,4,0,0,30,3.433,1,0,0,1,0,32,LARA RUIZ J
,56.67%,30.00%,13.33%,0.00%,0.00%,,,,,,,,,
ENGR-102-567,30,24,26,0,0,80,3.05,0,0,0,3,0,83,LARA RUIZ J
,37.50%,30.00%,32.50%,0.00%,0.00%,,,,,,,,,
,,,,,TEXAS A&M UNIVERSITY,,,,,,,,,
,,,,GRADE DISTRIBUTION REPORT FOR FALL 2022,,,,,,,,,,
,,,,,,Undergraduate,,,,,,,,
COLLEGE:,ENGINEERING,,,,,,,,,,,,,
DEPARTMENT:,COLLEGE OF ENGINEERING,,,,,TOTAL,,,,,,,,
SECTION,A,B,C,D,F,A - F,GPA,I,S,U,Q,X,TOTAL,INSTRUCTOR
------------,-------,-------,-------,-------,-------,-------,-----,-----,----- ----- ----- -----,,,------- -------------------,,
ENGR-102-568,26,21,12,1,0,60,3.2,0,0,0,4,0,64,SPEARS C
,43.33%,35.00%,20.00%,1.67%,0.00%,,,,,,,,,
ENGR-102-569,31,20,9,0,0,60,3.366,0,0,0,1,0,61,SPEARS C
,51.67%,33.33%,15.00%,0.00%,0.00%,,,,,,,,,
ENGR-102-570,36,34,12,3,2,87,3.137,0,0,0,8,0,95,SPEARS C
,41.38%,39.08%,13.79%,3.45%,2.30%,,,,,,,,,
ENGR-102-572,27,20,10,5,0,62,3.112,0,0,0,2,0,64,WICKLIFF T
,43.55%,32.26%,16.13%,8.06%,0.00%,,,,,,,,,
ENGR-102-573,28,25,9,2,0,64,3.234,0,0,0,0,0,64,WICKLIFF T
,43.75%,39.06%,14.06%,3.13%,0.00%,,,,,,,,,
ENGR-102-574,31,18,9,2,0,60,3.3,0,0,0,1,0,61,WICKLIFF T
,51.67%,30.00%,15.00%,3.33%,0.00%,,,,,,,,,
ENGR-102-575,60,21,7,5,0,93,3.462,0,0,0,2,0,95,WICKLIFF T
,64.52%,22.58%,7.53%,5.38%,0.00%,,,,,,,,,
ENGR-102-576,32,34,21,3,0,90,3.021,0,0,0,4,0,94,ELIZONDO J
,35.56%,37.78%,23.33%,3.33%,0.00%,,,,,,,,,
ENGR-102-577,34,35,20,2,2,93,3.043,2,0,0,1,0,96,ELIZONDO J
,36.56%,37.63%,21.51%,2.15%,2.15%,,,,,,,,,
ENGR-102-578,30,40,24,1,0,95,3.042,0,0,0,0,0,95,ELIZONDO J
,31.58%,42.11%,25.26%,1.05%,0.00%,,,,,,,,,
ENGR-102-579,31,34,23,2,1,91,3.01,1,0,0,3,0,95,ELIZONDO J
,34.07%,37.36%,25.27%,2.20%,1.10%,,,,,,,,,
ENGR-102-580,39,20,12,5,3,79,3.101,0,0,0,4,0,83,MCKENZIE J
,49.37%,25.32%,15.19%,6.33%,3.80%,,,,,,,,,
ENGR-102-M01,7,19,18,6,2,52,2.442,0,0,0,3,0,55,LOPEZ O
,13.46%,36.54%,34.62%,11.54%,3.85%,,,,,,,,,
,,,,,TEXAS A&M UNIVERSITY,,,,,,,,,
,,,,GRADE DISTRIBUTION REPORT FOR FALL 2022,,,,,,,,,,
,,,,,,Undergraduate,,,,,,,,
COLLEGE:,ENGINEERING,,,,,,,,,,,,,
DEPARTMENT:,COLLEGE OF ENGINEERING,,,,,TOTAL,,,,,,,,
SECTION,A,B,C,D,F,A - F,GPA,I,S,U,Q,X,TOTAL,INSTRUCTOR
------------,-------,-------,-------,-------,-------,-------,-----,-----,----- ----- ----- -----,,,------- -------------------,,
COURSE TOTAL:,2211,1700,970,194,104,5179,3.103,8,0,0,130,0,5317,
,42.69%,32.82%,18.73%,3.75%,2.01%,,,,,,,,,
ENGR-216-501,2,24,2,1,0,29,2.931,0,0,0,0,0,29,WAER R
,6.90%,82.76%,6.90%,3.45%,0.00%,,,,,,,,,
ENGR-216-502,8,15,4,0,1,28,3.035,0,0,0,1,0,29,WAER R
,28.57%,53.57%,14.29%,0.00%,3.57%,,,,,,,,,
ENGR-216-503,7,17,4,1,0,29,3.034,0,0,0,0,0,29,WAER R
,24.14%,58.62%,13.79%,3.45%,0.00%,,,,,,,,,
ENGR-216-504,7,19,4,1,0,31,3.032,0,0,0,0,0,31,WAER R
,22.58%,61.29%,12.90%,3.23%,0.00%,,,,,,,,,
ENGR-216-505,3,22,0,1,0,26,3.038,0,0,0,3,1,30,WAER R
,11.54%,84.62%,0.00%,3.85%,0.00%,,,,,,,,,
ENGR-216-506,6,19,2,0,1,28,3.035,1,0,0,0,0,29,WAER R
,21.43%,67.86%,7.14%,0.00%,3.57%,,,,,,,,,
ENGR-216-507,4,16,2,1,1,24,2.875,0,0,0,0,0,24,HAMILTON P
,16.67%,66.67%,8.33%,4.17%,4.17%,,,,,,,,,
ENGR-216-508,5,11,2,3,1,22,2.727,0,0,0,2,0,24,HAMILTON P
,22.73%,50.00%,9.09%,13.64%,4.55%,,,,,,,,,
ENGR-216-509,9,8,4,0,0,21,3.238,0,0,0,1,0,22,HAMILTON P
,42.86%,38.10%,19.05%,0.00%,0.00%,,,,,,,,,
ENGR-216-510,2,19,7,1,1,30,2.666,0,0,0,0,0,30,WAER R
,6.67%,63.33%,23.33%,3.33%,3.33%,,,,,,,,,
ENGR-216-511,6,21,1,1,1,30,3,0,0,0,0,0,30,WAER R
,20.00%,70.00%,3.33%,3.33%,3.33%,,,,,,,,,
ENGR-216-512,4,23,3,0,0,30,3.033,0,0,0,0,0,30,WAER R
,13.33%,76.67%,10.00%,0.00%,0.00%,,,,,,,,,
,,,,,TEXAS A&M UNIVERSITY,,,,,,,,,
,,,,GRADE DISTRIBUTION REPORT FOR FALL 2022,,,,,,,,,,
,,,,,,Undergraduate,,,,,,,,
COLLEGE:,ENGINEERING,,,,,,,,,,,,,
DEPARTMENT:,COLLEGE OF ENGINEERING,,,,,TOTAL,,,,,,,,
SECTION,A,B,C,D,F,A - F,GPA,I,S,U,Q,X,TOTAL,INSTRUCTOR
------------,-------,-------,-------,-------,-------,-------,-----,-----,----- ----- ----- -----,,,------- -------------------,,
ENGR-216-513,5,20,4,1,0,30,2.966,1,0,0,1,0,32,WAER R
,16.67%,66.67%,13.33%,3.33%,0.00%,,,,,,,,,
ENGR-216-514,5,22,6,0,0,33,2.969,0,0,0,0,0,33,WAER R
,15.15%,66.67%,18.18%,0.00%,0.00%,,,,,,,,,
ENGR-216-515,9,20,0,1,0,30,3.233,0,0,0,0,0,30,WAER R
,30.00%,66.67%,0.00%,3.33%,0.00%,,,,,,,,,
ENGR-216-550,10,8,3,2,0,23,3.13,0,0,0,0,0,23,SABERI S
,43.48%,34.78%,13.04%,8.70%,0.00%,,,,,,,,,
ENGR-216-551,8,6,7,0,1,22,2.909,0,0,0,0,0,22,SABERI S
,36.36%,27.27%,31.82%,0.00%,4.55%,,,,,,,,,
ENGR-216-552,4,12,2,0,0,18,3.111,0,0,0,2,0,20,VILLAREAL S
,22.22%,66.67%,11.11%,0.00%,0.00%,,,,,,,,,
ENGR-216-553,12,8,2,1,0,23,3.347,0,0,0,0,0,23,MAHMOUDZADEH A
,52.17%,34.78%,8.70%,4.35%,0.00%,,,,,,,,,
ENGR-216-554,2,12,2,0,0,16,3,0,0,0,0,0,16,SABERI S
,12.50%,75.00%,12.50%,0.00%,0.00%,,,,,,,,,
ENGR-216-555,2,7,6,1,2,18,2.333,0,0,0,1,0,19,MAHMOUDZADEH A
,11.11%,38.89%,33.33%,5.56%,11.11%,,,,,,,,,
ENGR-216-556,5,8,1,0,1,15,3.066,0,0,0,0,0,15,SABERI S
,33.33%,53.33%,6.67%,0.00%,6.67%,,,,,,,,,
ENGR-216-557,5,8,0,0,0,13,3.384,0,0,0,0,0,13,SABERI S
,38.46%,61.54%,0.00%,0.00%,0.00%,,,,,,,,,
ENGR-216-558,6,9,3,1,0,19,3.052,0,0,0,1,0,20,SABERI S
,31.58%,47.37%,15.79%,5.26%,0.00%,,,,,,,,,
ENGR-216-560,1,5,6,0,0,12,2.583,0,0,0,0,0,12,SHAW S
,8.33%,41.67%,50.00%,0.00%,0.00%,,,,,,,,,
,,,,,TEXAS A&M UNIVERSITY,,,,,,,,,
,,,,GRADE DISTRIBUTION REPORT FOR FALL 2022,,,,,,,,,,
,,,,,,Undergraduate,,,,,,,,
COLLEGE:,ENGINEERING,,,,,,,,,,,,,
DEPARTMENT:,COLLEGE OF ENGINEERING,,,,,TOTAL,,,,,,,,
SECTION,A,B,C,D,F,A - F,GPA,I,S,U,Q,X,TOTAL,INSTRUCTOR
------------,-------,-------,-------,-------,-------,-------,-----,-----,----- ----- ----- -----,,,------- -------------------,,
ENGR-216-565,1,3,4,0,4,12,1.75,0,0,0,0,0,12,BROOKS R
,8.33%,25.00%,33.33%,0.00%,33.33%,,,,,,,,,
ENGR-216-566,2,3,0,0,1,6,2.833,0,0,0,0,0,6,BROOKS R
,33.33%,50.00%,0.00%,0.00%,16.67%,,,,,,,,,
ENGR-216-570,19,0,0,0,0,19,4,0,0,0,0,0,19,ALVARADO L
,100.00%,0.00%,0.00%,0.00%,0.00%,,,,,,,,,
ENGR-216-M01,0,2,7,0,0,9,2.222,0,0,0,0,0,9,SHAW S
,0.00%,22.22%,77.78%,0.00%,0.00%,,,,,,,,,
ENGR-216-M02,0,2,4,0,0,6,2.333,0,0,0,0,0,6,SHAW S
,0.00%,33.33%,66.67%,0.00%,0.00%,,,,,,,,,
COURSE TOTAL:,159,369,92,17,15,652,2.981,2,0,0,12,1,667,
,24.39%,56.60%,14.11%,2.61%,2.30%,,,,,,,,,
ENGR-217-201,13,9,0,0,0,22,3.59,0,0,0,0,0,22,IJAZ M
,59.09%,40.91%,0.00%,0.00%,0.00%,,,,,,,,,
ENGR-217-202,24,0,0,0,0,24,4,0,0,0,0,0,24,HAMILTON P
,100.00%,0.00%,0.00%,0.00%,0.00%,,,,,,,,,
ENGR-217-203,24,0,0,0,0,24,4,0,0,0,0,0,24,HAMILTON P
,100.00%,0.00%,0.00%,0.00%,0.00%,,,,,,,,,
ENGR-217-204,21,3,0,0,0,24,3.875,0,0,0,0,0,24,HAMILTON P
,87.50%,12.50%,0.00%,0.00%,0.00%,,,,,,,,,
ENGR-217-205,15,6,1,0,0,22,3.636,0,0,0,0,1,23,CORNEJO J
,68.18%,27.27%,4.55%,0.00%,0.00%,,,,,,,,,
ENGR-217-206,24,0,0,0,0,24,4,0,0,0,0,0,24,CORNEJO J
,100.00%,0.00%,0.00%,0.00%,0.00%,,,,,,,,,
ENGR-217-207,20,3,1,0,0,24,3.791,0,0,0,0,0,24,CORNEJO J
,83.33%,12.50%,4.17%,0.00%,0.00%,,,,,,,,,
,,,,,TEXAS A&M UNIVERSITY,,,,,,,,,
,,,,GRADE DISTRIBUTION REPORT FOR FALL 2022,,,,,,,,,,
,,,,,,Undergraduate,,,,,,,,
COLLEGE:,ENGINEERING,,,,,,,,,,,,,
DEPARTMENT:,COLLEGE OF ENGINEERING,,,,,TOTAL,,,,,,,,
SECTION,A,B,C,D,F,A - F,GPA,I,S,U,Q,X,TOTAL,INSTRUCTOR
------------,-------,-------,-------,-------,-------,-------,-----,-----,----- ----- ----- -----,,,------- -------------------,,
ENGR-217-208,15,7,0,0,0,22,3.681,0,0,0,0,0,22,IJAZ M
,68.18%,31.82%,0.00%,0.00%,0.00%,,,,,,,,,
ENGR-217-501,11,8,9,0,1,29,2.965,0,0,0,0,0,29,IJAZ M
,37.93%,27.59%,31.03%,0.00%,3.45%,,,,,,,,,
ENGR-217-502,10,11,8,1,0,30,3,0,0,0,0,0,30,IJAZ M
,33.33%,36.67%,26.67%,3.33%,0.00%,,,,,,,,,
ENGR-217-503,7,17,5,1,0,30,3,0,0,0,0,0,30,IJAZ M
,23.33%,56.67%,16.67%,3.33%,0.00%,,,,,,,,,
ENGR-217-504,10,12,5,1,1,29,3,0,0,0,1,0,30,IJAZ M
,34.48%,41.38%,17.24%,3.45%,3.45%,,,,,,,,,
ENGR-217-505,8,13,6,1,0,28,3,0,0,0,2,0,30,IJAZ M
,28.57%,46.43%,21.43%,3.57%,0.00%,,,,,,,,,
ENGR-217-506,9,13,6,1,0,29,3.034,0,0,0,1,0,30,IJAZ M
,31.03%,44.83%,20.69%,3.45%,0.00%,,,,,,,,,
ENGR-217-507,13,13,0,0,0,26,3.5,0,0,0,1,3,30,CORNEJO J
,50.00%,50.00%,0.00%,0.00%,0.00%,,,,,,,,,
ENGR-217-508,8,20,1,0,0,29,3.241,0,0,0,0,1,30,CORNEJO J
,27.59%,68.97%,3.45%,0.00%,0.00%,,,,,,,,,
ENGR-217-509,14,13,2,0,0,29,3.413,0,0,0,0,1,30,CORNEJO J
,48.28%,44.83%,6.90%,0.00%,0.00%,,,,,,,,,
ENGR-217-510,9,12,8,0,0,29,3.034,0,0,0,0,0,29,IJAZ M
,31.03%,41.38%,27.59%,0.00%,0.00%,,,,,,,,,
ENGR-217-511,6,17,6,0,0,29,3,0,0,0,1,0,30,IJAZ M
,20.69%,58.62%,20.69%,0.00%,0.00%,,,,,,,,,
ENGR-217-512,8,14,8,0,0,30,3,0,0,0,0,0,30,IJAZ M
,26.67%,46.67%,26.67%,0.00%,0.00%,,,,,,,,,
,,,,,TEXAS A&M UNIVERSITY,,,,,,,,,
,,,,GRADE DISTRIBUTION REPORT FOR FALL 2022,,,,,,,,,,
,,,,,,Undergraduate,,,,,,,,
COLLEGE:,ENGINEERING,,,,,,,,,,,,,
DEPARTMENT:,COLLEGE OF ENGINEERING,,,,,TOTAL,,,,,,,,
SECTION,A,B,C,D,F,A - F,GPA,I,S,U,Q,X,TOTAL,INSTRUCTOR
------------,-------,-------,-------,-------,-------,-------,-----,-----,----- ----- ----- -----,,,------- -------------------,,
ENGR-217-513,8,14,6,1,0,29,3,0,0,0,1,0,30,IJAZ M
,27.59%,48.28%,20.69%,3.45%,0.00%,,,,,,,,,
ENGR-217-514,9,14,6,0,1,30,3,0,0,0,0,0,30,IJAZ M
,30.00%,46.67%,20.00%,0.00%,3.33%,,,,,,,,,
ENGR-217-515,4,21,3,0,0,28,3.035,0,0,0,1,0,29,IJAZ M
,14.29%,75.00%,10.71%,0.00%,0.00%,,,,,,,,,
ENGR-217-516,9,16,3,0,0,28,3.214,0,0,0,0,2,30,CORNEJO J
,32.14%,57.14%,10.71%,0.00%,0.00%,,,,,,,,,
ENGR-217-517,3,20,7,0,0,30,2.866,0,0,0,0,0,30,CORNEJO J
,10.00%,66.67%,23.33%,0.00%,0.00%,,,,,,,,,
ENGR-217-518,9,19,1,0,0,29,3.275,0,0,0,1,0,30,CORNEJO J
,31.03%,65.52%,3.45%,0.00%,0.00%,,,,,,,,,
ENGR-217-519,12,12,2,1,0,27,3.296,0,0,0,0,3,30,CORNEJO J
,44.44%,44.44%,7.41%,3.70%,0.00%,,,,,,,,,
ENGR-217-520,13,17,0,0,0,30,3.433,0,0,0,0,0,30,CORNEJO J
,43.33%,56.67%,0.00%,0.00%,0.00%,,,,,,,,,
ENGR-217-521,13,14,2,0,0,29,3.379,0,0,0,0,1,30,CORNEJO J
,44.83%,48.28%,6.90%,0.00%,0.00%,,,,,,,,,
ENGR-217-522,4,18,5,1,0,28,2.892,0,0,0,1,0,29,HAMILTON P
,14.29%,64.29%,17.86%,3.57%,0.00%,,,,,,,,,
ENGR-217-523,5,18,6,0,1,30,2.866,0,0,0,0,0,30,HAMILTON P
,16.67%,60.00%,20.00%,0.00%,3.33%,,,,,,,,,
ENGR-217-524,9,15,5,0,0,29,3.137,1,0,0,0,0,30,HAMILTON P
,31.03%,51.72%,17.24%,0.00%,0.00%,,,,,,,,,
ENGR-217-525,16,8,4,1,0,29,3.344,0,0,0,1,0,30,HAMILTON P
,55.17%,27.59%,13.79%,3.45%,0.00%,,,,,,,,,
,,,,,TEXAS A&M UNIVERSITY,,,,,,,,,
,,,,GRADE DISTRIBUTION REPORT FOR FALL 2022,,,,,,,,,,
,,,,,,Undergraduate,,,,,,,,
COLLEGE:,ENGINEERING,,,,,,,,,,,,,
DEPARTMENT:,COLLEGE OF ENGINEERING,,,,,TOTAL,,,,,,,,
SECTION,A,B,C,D,F,A - F,GPA,I,S,U,Q,X,TOTAL,INSTRUCTOR
------------,-------,-------,-------,-------,-------,-------,-----,-----,----- ----- ----- -----,,,------- -------------------,,
ENGR-217-526,9,16,4,1,0,30,3.1,0,0,0,0,0,30,HAMILTON P
,30.00%,53.33%,13.33%,3.33%,0.00%,,,,,,,,,
ENGR-217-527,7,15,4,2,1,29,2.862,0,0,0,0,0,29,HAMILTON P
,24.14%,51.72%,13.79%,6.90%,3.45%,,,,,,,,,
ENGR-217-528,9,20,0,0,1,30,3.2,0,0,0,0,0,30,CORNEJO J
,30.00%,66.67%,0.00%,0.00%,3.33%,,,,,,,,,
ENGR-217-529,12,11,4,2,0,29,3.137,0,0,0,0,0,29,CORNEJO J
,41.38%,37.93%,13.79%,6.90%,0.00%,,,,,,,,,
ENGR-217-530,15,11,2,1,0,29,3.379,0,0,0,0,1,30,CORNEJO J
,51.72%,37.93%,6.90%,3.45%,0.00%,,,,,,,,,
ENGR-217-531,8,15,4,2,0,29,3,0,0,0,1,0,30,IJAZ M
,27.59%,51.72%,13.79%,6.90%,0.00%,,,,,,,,,
ENGR-217-532,5,18,5,0,0,28,3,0,0,0,0,0,28,IJAZ M
,17.86%,64.29%,17.86%,0.00%,0.00%,,,,,,,,,
ENGR-217-533,7,17,4,0,1,29,3,0,0,0,1,0,30,IJAZ M
,24.14%,58.62%,13.79%,0.00%,3.45%,,,,,,,,,
ENGR-217-534,8,15,5,1,0,29,3.034,0,0,0,1,0,30,IJAZ M
,27.59%,51.72%,17.24%,3.45%,0.00%,,,,,,,,,
ENGR-217-535,7,15,7,0,0,29,3,0,0,0,0,0,29,IJAZ M
,24.14%,51.72%,24.14%,0.00%,0.00%,,,,,,,,,
ENGR-217-536,7,16,4,1,0,28,3.035,0,0,0,1,0,29,IJAZ M
,25.00%,57.14%,14.29%,3.57%,0.00%,,,,,,,,,
ENGR-217-550,15,4,1,0,0,20,3.7,0,0,0,0,0,20,XU C
,75.00%,20.00%,5.00%,0.00%,0.00%,,,,,,,,,
ENGR-217-558,1,2,2,0,0,5,2.8,0,0,0,0,0,5,MCCARROLL D
,20.00%,40.00%,40.00%,0.00%,0.00%,,,,,,,,,
,,,,,TEXAS A&M UNIVERSITY,,,,,,,,,
,,,,GRADE DISTRIBUTION REPORT FOR FALL 2022,,,,,,,,,,
,,,,,,Undergraduate,,,,,,,,
COLLEGE:,ENGINEERING,,,,,,,,,,,,,
DEPARTMENT:,COLLEGE OF ENGINEERING,,,,,TOTAL,,,,,,,,
SECTION,A,B,C,D,F,A - F,GPA,I,S,U,Q,X,TOTAL,INSTRUCTOR
------------,-------,-------,-------,-------,-------,-------,-----,-----,----- ----- ----- -----,,,------- -------------------,,
ENGR-217-565,6,8,5,1,0,20,2.95,0,0,0,0,0,20,BROOKS R
,30.00%,40.00%,25.00%,5.00%,0.00%,,,,,,,,,
ENGR-217-571,13,0,0,0,0,13,4,0,0,0,0,0,13,BANGSTEIN B
,100.00%,0.00%,0.00%,0.00%,0.00%,,,,,,,,,
ENGR-217-576,1,8,4,0,0,13,2.769,0,0,0,0,0,13,SHAW S
,7.69%,61.54%,30.77%,0.00%,0.00%,,,,,,,,,
ENGR-217-580,3,6,1,0,0,10,3.2,0,0,0,0,0,10,BALL D
,30.00%,60.00%,10.00%,0.00%,0.00%,,,,,,,,,
ENGR-217-585,18,1,1,0,0,20,3.85,0,0,0,0,0,20,STARR L
,90.00%,5.00%,5.00%,0.00%,0.00%,,,,,,,,,
COURSE TOTAL:,534,595,173,20,7,1329,3.225,1,0,0,15,13,1358,
,40.18%,44.77%,13.02%,1.50%,0.53%,,,,,,,,,
ENGR-291-504,12,0,0,0,0,12,4,0,0,0,1,0,13,CHAMITOFF G
,100.00%,0.00%,0.00%,0.00%,0.00%,,,,,,,,,
ENGR-291-505,4,1,0,0,0,5,3.8,0,0,0,0,0,5,HOLTZAPPLE M
,80.00%,20.00%,0.00%,0.00%,0.00%,,,,,,,,,
ENGR-291-506,5,0,0,0,0,5,4,0,0,0,0,0,5,MOSTAFAVI A
,100.00%,0.00%,0.00%,0.00%,0.00%,,,,,,,,,
COURSE TOTAL:,21,1,0,0,0,22,3.954,0,0,0,1,0,23,
