,,,,,TEXAS A&M UNIVERSITY,,,,,,,,,
,,,,GRADE DISTRIBUTION REPORT FOR SPRING 2023,,,,,,,,,,
,,,,,,Undergraduate,,,,,,,,
COLLEGE:,ENGINEERING,,,,,,,,,,,,,
DEPARTMENT:,AEROSPACE ENGINEERING,,,,,TOTAL,,,,,,,,
SECTION,A,B,C,D,F,A - F,GPA,I,S,U,Q,X,TOTAL,INSTRUCTOR
COURSE TOTAL:,5,6,4,0,0,15,3.066,1,0,0,1,0,17,
,33.33%,40.00%,26.67%,0.00%,0.00%,,,,,,,,,
CVEN-423-500,9,5,2,0,0,16,3.437,0,0,0,1,0,17,OLIVERA F
,56.25%,31.25%,12.50%,0.00%,0.00%,,,,,,,,,
CVEN-423-550,22,2,0,0,0,24,3.916,0,0,0,0,0,24,OLIVERA F
,91.67%,8.33%,0.00%,0.00%,0.00%,,,,,,,,,
COURSE TOTAL:,31,7,2,0,0,40,3.725,0,0,0,1,0,41,
,77.50%,17.50%,5.00%,0.00%,0.00%,,,,,,,,,
,,,,,TEXAS A&M UNIVERSITY,,,,,,,,,
,,,,GRADE DISTRIBUTION REPORT FOR SPRING 2023,,,,,,,,,,
,,,,,,Undergraduate,,,,,,,,
COLLEGE:,ENGINEERING,,,,,,,,,,,,,
DEPARTMENT:,CIVIL & ENVIRONMENTAL ENGR,,,,,TOTAL,,,,,,,,
SECTION,A,B,C,D,F,A - F,GPA,I,S,U,Q,X,TOTAL,INSTRUCTOR
------------,-------,-------,-------,-------,-------,-------,-----,-----,----- ----- ----- -----,,,------- -------------------,,
CVEN-424-901,17,1,0,0,0,18,3.944,0,0,0,0,0,18,SCARFUTO J
,94.44%,5.56%,0.00%,0.00%,0.00%,,,,,,,,,
CVEN-424-902,15,4,1,0,0,20,3.7,0,0,0,0,0,20,SCARFUTO J
,75.00%,20.00%,5.00%,0.00%,0.00%,,,,,,,,,
CVEN-424-903,18,3,0,0,0,21,3.857,0,0,0,0,0,21,ENGLAND P
,85.71%,14.29%,0.00%,0.00%,0.00%,,,,,,,,,
CVEN-424-904,18,1,0,0,0,19,3.947,0,0,0,0,0,19,ENGLAND P
,94.74%,5.26%,0.00%,0.00%,0.00%,,,,,,,,,
COURSE TOTAL:,68,9,1,0,0,78,3.858,0,0,0,0,0,78,
,87.18%,11.54%,1.28%,0.00%,0.00%,,,,,,,,,
CVEN-435-500,2,2,0,0,1,5,2.8,0,0,0,1,0,6,BRIAUD J
,40.00%,40.00%,0.00%,0.00%,20.00%,,,,,,,,,
COURSE TOTAL:,2,2,0,0,1,5,2.8,0,0,0,1,0,6,
,40.00%,40.00%,0.00%,0.00%,20.00%,,,,,,,,,
CVEN-444-501,7,22,12,0,1,42,2.809,0,0,0,0,0,42,BIRELY A
,16.67%,52.38%,28.57%,0.00%,2.38%,,,,,,,,,
CVEN-444-502,18,17,13,0,2,50,2.98,0,0,0,1,0,51,HUESTE M
,36.00%,34.00%,26.00%,0.00%,4.00%,,,,,,,,,
CVEN-444-503,15,20,8,1,1,45,3.044,0,0,0,1,0,46,QUINTERO FEBRES C
,33.33%,44.44%,17.78%,2.22%,2.22%,,,,,,,,,
COURSE TOTAL:,40,59,33,1,4,137,2.948,0,0,0,2,0,139,
,29.20%,43.07%,24.09%,0.73%,2.92%,,,,,,,,,
CVEN-445-500,4,7,8,0,1,20,2.65,0,0,0,1,0,21,BARROSO L
,20.00%,35.00%,40.00%,0.00%,5.00%,,,,,,,,,
,,,,,TEXAS A&M UNIVERSITY,,,,,,,,,
,,,,GRADE DISTRIBUTION REPORT FOR SPRING 2023,,,,,,,,,,
,,,,,,Undergraduate,,,,,,,,
COLLEGE:,ENGINEERING,,,,,,,,,,,,,
DEPARTMENT:,CIVIL & ENVIRONMENTAL ENGR,,,,,TOTAL,,,,,,,,
SECTION,A,B,C,D,F,A - F,GPA,I,S,U,Q,X,TOTAL,INSTRUCTOR
------------,-------,-------,-------,-------,-------,-------,-----,-----,----- ----- ----- -----,,,------- -------------------,,
COURSE TOTAL:,4,7,8,0,1,20,2.65,0,0,0,1,0,21,
,20.00%,35.00%,40.00%,0.00%,5.00%,,,,,,,,,
CVEN-446-501,13,23,14,3,0,53,2.867,0,0,0,5,0,58,KEATING P
,24.53%,43.40%,26.42%,5.66%,0.00%,,,,,,,,,
CVEN-446-502,18,26,4,0,1,49,3.224,0,0,0,0,0,49,LOWERY L
,36.73%,53.06%,8.16%,0.00%,2.04%,,,,,,,,,
CVEN-446-503,39,7,6,0,1,53,3.566,0,0,0,2,0,55,SKILLEN K
,73.58%,13.21%,11.32%,0.00%,1.89%,,,,,,,,,
COURSE TOTAL:,70,56,24,3,2,155,3.219,0,0,0,7,0,162,
,45.16%,36.13%,15.48%,1.94%,1.29%,,,,,,,,,
CVEN-451-500,21,4,0,0,0,25,3.84,0,0,0,0,0,25,APPLETON R
,84.00%,16.00%,0.00%,0.00%,0.00%,,,,,,,,,
COURSE TOTAL:,21,4,0,0,0,25,3.84,0,0,0,0,0,25,
,84.00%,16.00%,0.00%,0.00%,0.00%,,,,,,,,,
CVEN-456-500,12,3,0,0,0,15,3.8,0,0,0,0,0,15,LORD D
,80.00%,20.00%,0.00%,0.00%,0.00%,,,,,,,,,
COURSE TOTAL:,12,3,0,0,0,15,3.8,0,0,0,0,0,15,
,80.00%,20.00%,0.00%,0.00%,0.00%,,,,,,,,,
CVEN-458-500,26,0,0,0,0,26,4,0,0,0,0,0,26,TORRES J
,100.00%,0.00%,0.00%,0.00%,0.00%,,,,,,,,,
COURSE TOTAL:,26,0,0,0,0,26,4,0,0,0,0,0,26,
,100.00%,0.00%,0.00%,0.00%,0.00%,,,,,,,,,
CVEN-463-500,28,0,0,0,1,29,3.862,0,0,0,0,0,29,CAHILL A
,96.55%,0.00%,0.00%,0.00%,3.45%,,,,,,,,,
,,,,,TEXAS A&M UNIVERSITY,,,,,,,,,
,,,,GRADE DISTRIBUTION REPORT FOR SPRING 2023,,,,,,,,,,
,,,,,,Graduate,,,,,,,,
COLLEGE:,ENGINEERING,,,,,,,,,,,,,
DEPARTMENT:,CIVIL & ENVIRONMENTAL ENGR,,,,,TOTAL,,,,,,,,
SECTION,A,B,C,D,F,A - F,GPA,I,S,U,Q,X,TOTAL,INSTRUCTOR
------------,-------,-------,-------,-------,-------,-------,-----,-----,----- ----- ----- -----,,,------- -------------------,,
COURSE TOTAL:,28,0,0,0,1,29,3.862,0,0,0,0,0,29,
,96.55%,0.00%,0.00%,0.00%,3.45%,,,,,,,,,
CVEN-473-500,5,7,2,0,0,14,3.214,0,0,0,1,0,15,LEVERIDGE A
,35.71%,50.00%,14.29%,0.00%,0.00%,,,,,,,,,
CVEN-473-501,6,10,0,0,0,16,3.375,0,0,0,0,0,16,CLARK L
,37.50%,62.50%,0.00%,0.00%,0.00%,,,,,,,,,
COURSE TOTAL:,11,17,2,0,0,30,3.3,0,0,0,1,0,31,
,36.67%,56.67%,6.67%,0.00%,0.00%,,,,,,,,,
CVEN-483-500,18,0,0,0,0,18,4,0,0,0,0,0,18,BRACCI J
,100.00%,0.00%,0.00%,0.00%,0.00%,,,,,,,,,
COURSE TOTAL:,18,0,0,0,0,18,4,0,0,0,0,0,18,
,100.00%,0.00%,0.00%,0.00%,0.00%,,,,,,,,,
CVEN-602-600,15,4,0,0,0,19,3.789,0,0,0,0,0,19,GAO H
,78.95%,21.05%,0.00%,0.00%,0.00%,,,,,,,,,
COURSE TOTAL:,15,4,0,0,0,19,3.789,0,0,0,0,0,19,
,78.95%,21.05%,0.00%,0.00%,0.00%,,,,,,,,,
CVEN-604-600,9,4,0,0,0,13,3.692,0,0,0,0,0,13,CHELLAM S
,69.23%,30.77%,0.00%,0.00%,0.00%,,,,,,,,,
COURSE TOTAL:,9,4,0,0,0,13,3.692,0,0,0,0,0,13,
,69.23%,30.77%,0.00%,0.00%,0.00%,,,,,,,,,
CVEN-607-600,8,0,0,0,0,8,4,0,0,0,0,0,8,YING Q
,100.00%,0.00%,0.00%,0.00%,0.00%,,,,,,,,,
COURSE TOTAL:,8,0,0,0,0,8,4,0,0,0,0,0,8,
,100.00%,0.00%,0.00%,0.00%,0.00%,,,,,,,,,
,,,,,TEXAS A&M UNIVERSITY,,,,,,,,,
,,,,GRADE DISTRIBUTION REPORT FOR SPRING 2023,,,,,,,,,,
,,,,,,Graduate,,,,,,,,
COLLEGE:,ENGINEERING,,,,,,,,,,,,,
DEPARTMENT:,CIVIL & ENVIRONMENTAL ENGR,,,,,TOTAL,,,,,,,,
SECTION,A,B,C,D,F,A - F,GPA,I,S,U,Q,X,TOTAL,INSTRUCTOR
------------,-------,-------,-------,-------,-------,-------,-----,-----,----- ----- ----- -----,,,------- -------------------,,
CVEN-612-600,2,2,1,0,0,5,3.2,0,0,0,0,0,5,ZOLLINGER D
,40.00%,40.00%,20.00%,0.00%,0.00%,,,,,,,,,
COURSE TOTAL:,2,2,1,0,0,5,3.2,0,0,0,0,0,5,
,40.00%,40.00%,20.00%,0.00%,0.00%,,,,,,,,,
CVEN-618-600,11,11,0,0,0,22,3.5,0,0,0,0,0,22,ZHANG Y
,50.00%,50.00%,0.00%,0.00%,0.00%,,,,,,,,,
COURSE TOTAL:,11,11,0,0,0,22,3.5,0,0,0,0,0,22,
,50.00%,50.00%,0.00%,0.00%,0.00%,,,,,,,,,
CVEN-632-600,11,8,1,0,0,20,3.5,0,0,0,0,0,20,BURRIS M
,55.00%,40.00%,5.00%,0.00%,0.00%,,,,,,,,,
COURSE TOTAL:,11,8,1,0,0,20,3.5,0,0,0,0,0,20,
,55.00%,40.00%,5.00%,0.00%,0.00%,,,,,,,,,
CVEN-639-600,29,0,0,0,0,29,4,0,0,0,0,0,29,WALEWSKI J
,100.00%,0.00%,0.00%,0.00%,0.00%,,,,,,,,,
COURSE TOTAL:,29,0,0,0,0,29,4,0,0,0,0,0,29,
,100.00%,0.00%,0.00%,0.00%,0.00%,,,,,,,,,
CVEN-641-600,15,3,0,0,0,18,3.833,0,0,0,0,0,18,MOSTAFAVI A
,83.33%,16.67%,0.00%,0.00%,0.00%,,,,,,,,,
COURSE TOTAL:,15,3,0,0,0,18,3.833,0,0,0,0,0,18,
,83.33%,16.67%,0.00%,0.00%,0.00%,,,,,,,,,
CVEN-644-600,16,5,0,0,0,21,3.761,0,0,0,0,0,21,DAMNJANOVIC I
,76.19%,23.81%,0.00%,0.00%,0.00%,,,,,,,,,
COURSE TOTAL:,16,5,0,0,0,21,3.761,0,0,0,0,0,21,
,76.19%,23.81%,0.00%,0.00%,0.00%,,,,,,,,,
,,,,,TEXAS A&M UNIVERSITY,,,,,,,,,
,,,,GRADE DISTRIBUTION REPORT FOR SPRING 2023,,,,,,,,,,
,,,,,,Graduate,,,,,,,,
COLLEGE:,ENGINEERING,,,,,,,,,,,,,
DEPARTMENT:,CIVIL & ENVIRONMENTAL ENGR,,,,,TOTAL,,,,,,,,
SECTION,A,B,C,D,F,A - F,GPA,I,S,U,Q,X,TOTAL,INSTRUCTOR
------------,-------,-------,-------,-------,-------,-------,-----,-----,----- ----- ----- -----,,,------- -------------------,,
CVEN-652-600,6,2,0,0,0,8,3.75,0,0,0,0,0,8,AUBENY C
,75.00%,25.00%,0.00%,0.00%,0.00%,,,,,,,,,
COURSE TOTAL:,6,2,0,0,0,8,3.75,0,0,0,0,0,8,
,75.00%,25.00%,0.00%,0.00%,0.00%,,,,,,,,,
CVEN-658-600,8,5,0,0,0,13,3.615,0,0,0,1,0,14,OLIVERA F
,61.54%,38.46%,0.00%,0.00%,0.00%,,,,,,,,,
COURSE TOTAL:,8,5,0,0,0,13,3.615,0,0,0,1,0,14,
,61.54%,38.46%,0.00%,0.00%,0.00%,,,,,,,,,
CVEN-659-600,17,20,7,0,0,44,3.227,0,0,0,0,0,44,KEATING P
,38.64%,45.45%,15.91%,0.00%,0.00%,,,,,,,,,
COURSE TOTAL:,17,20,7,0,0,44,3.227,0,0,0,0,0,44,
,38.64%,45.45%,15.91%,0.00%,0.00%,,,,,,,,,
CVEN-664-600,19,6,0,0,0,25,3.76,0,0,0,0,0,25,BRUMBELOW J
,76.00%,24.00%,0.00%,0.00%,0.00%,,,,,,,,,
COURSE TOTAL:,19,6,0,0,0,25,3.76,0,0,0,0,0,25,
,76.00%,24.00%,0.00%,0.00%,0.00%,,,,,,,,,
CVEN-666-600,1,4,0,0,0,5,3.2,0,0,0,0,0,5,BRIAUD J
,20.00%,80.00%,0.00%,0.00%,0.00%,,,,,,,,,
COURSE TOTAL:,1,4,0,0,0,5,3.2,0,0,0,0,0,5,
,20.00%,80.00%,0.00%,0.00%,0.00%,,,,,,,,,
CVEN-667-601,10,2,0,0,0,12,3.833,0,0,0,0,0,12,PUPPALA A
,83.33%,16.67%,0.00%,0.00%,0.00%,,,,,,,,,
COURSE TOTAL:,10,2,0,0,0,12,3.833,0,0,0,0,0,12,
,83.33%,16.67%,0.00%,0.00%,0.00%,,,,,,,,,
,,,,,TEXAS A&M UNIVERSITY,,,,,,,,,
,,,,GRADE DISTRIBUTION REPORT FOR SPRING 2023,,,,,,,,,,
,,,,,,Graduate,,,,,,,,
COLLEGE:,ENGINEERING,,,,,,,,,,,,,
DEPARTMENT:,CIVIL & ENVIRONMENTAL ENGR,,,,,TOTAL,,,,,,,,
SECTION,A,B,C,D,F,A - F,GPA,I,S,U,Q,X,TOTAL,INSTRUCTOR
------------,-------,-------,-------,-------,-------,-------,-----,-----,----- ----- ----- -----,,,------- -------------------,,
CVEN-669-600,20,2,0,0,0,22,3.909,0,0,0,0,0,22,BARROSO L
,90.91%,9.09%,0.00%,0.00%,0.00%,,,,,,,,,
COURSE TOTAL:,20,2,0,0,0,22,3.909,0,0,0,0,0,22,
,90.91%,9.09%,0.00%,0.00%,0.00%,,,,,,,,,
CVEN-685-609,5,0,0,0,0,5,4,0,0,0,0,0,5,MOSTAFAVI A
,100.00%,0.00%,0.00%,0.00%,0.00%,,,,,,,,,
COURSE TOTAL:,5,0,0,0,0,5,4,0,0,0,0,0,5,
,100.00%,0.00%,0.00%,0.00%,0.00%,,,,,,,,,
CVEN-687-600,14,7,0,0,0,21,3.666,0,0,0,1,0,22,AUBENY C
,66.67%,33.33%,0.00%,0.00%,0.00%,,,,,,,,,
COURSE TOTAL:,14,7,0,0,0,21,3.666,0,0,0,1,0,22,
,66.67%,33.33%,0.00%,0.00%,0.00%,,,,,,,,,
CVEN-689-600,4,5,0,0,0,9,3.444,0,0,0,0,0,9,MCKAY G
,44.44%,55.56%,0.00%,0.00%,0.00%,,,,,,,,,
CVEN-689-601,13,3,0,0,0,16,3.812,0,0,0,0,0,16,PAAL S
,81.25%,18.75%,0.00%,0.00%,0.00%,,,,,,,,,
CVEN-689-602,4,4,0,0,0,8,3.5,0,0,0,0,0,8,CHU K
,50.00%,50.00%,0.00%,0.00%,0.00%,,,,,,,,,
CVEN-689-605,10,3,0,0,0,13,3.769,0,0,0,0,0,13,SANCHEZ CASTILLA M
,76.92%,23.08%,0.00%,0.00%,0.00%,,,,,,,,,
COURSE TOTAL:,31,15,0,0,0,46,3.673,0,0,0,0,0,46,
,67.39%,32.61%,0.00%,0.00%,0.00%,,,,,,,,,
CVEN-699-600,11,6,0,0,1,18,3.444,0,0,0,0,0,18,KOLIOU M
,61.11%,33.33%,0.00%,0.00%,5.56%,,,,,,,,,
,,,,,TEXAS A&M UNIVERSITY,,,,,,,,,
,,,,GRADE DISTRIBUTION REPORT FOR SPRING 2023,,,,,,,,,,
,,,,,,Graduate,,,,,,,,
COLLEGE:,ENGINEERING,,,,,,,,,,,,,
DEPARTMENT:,CIVIL & ENVIRONMENTAL ENGR,,,,,TOTAL,,,,,,,,
SECTION,A,B,C,D,F,A - F,GPA,I,S,U,Q,X,TOTAL,INSTRUCTOR
------------,-------,-------,-------,-------,-------,-------,-----,-----,----- ----- ----- -----,,,------- -------------------,,
COURSE TOTAL:,11,6,0,0,1,18,3.444,0,0,0,0,0,18,
,61.11%,33.33%,0.00%,0.00%,5.56%,,,,,,,,,
CVEN-710-600,18,2,0,0,0,20,3.9,0,0,0,0,0,20,DAMNJANOVIC I
,90.00%,10.00%,0.00%,0.00%,0.00%,,,,,,,,,
COURSE TOTAL:,18,2,0,0,0,20,3.9,0,0,0,0,0,20,
,90.00%,10.00%,0.00%,0.00%,0.00%,,,,,,,,,
CVEN-717-600,7,3,0,0,0,10,3.7,0,0,0,0,0,10,WOLF C
,70.00%,30.00%,0.00%,0.00%,0.00%,,,,,,,,,
COURSE TOTAL:,7,3,0,0,0,10,3.7,0,0,0,0,0,10,
,70.00%,30.00%,0.00%,0.00%,0.00%,,,,,,,,,
CVEN-749-601,18,0,0,0,0,18,4,0,0,0,0,0,18,HUTCHINSON R
,100.00%,0.00%,0.00%,0.00%,0.00%,,,,,,,,,
COURSE TOTAL:,18,0,0,0,0,18,4,0,0,0,0,0,18,
,100.00%,0.00%,0.00%,0.00%,0.00%,,,,,,,,,
CVEN-750-600,18,14,4,0,0,36,3.388,0,0,0,1,0,37,NOSHADRAVAN A
,50.00%,38.89%,11.11%,0.00%,0.00%,,,,,,,,,
COURSE TOTAL:,18,14,4,0,0,36,3.388,0,0,0,1,0,37,
,50.00%,38.89%,11.11%,0.00%,0.00%,,,,,,,,,
CVEN-754-600,32,1,0,0,0,33,3.969,0,0,0,0,0,33,MANDER J
,96.97%,3.03%,0.00%,0.00%,0.00%,,,,,,,,,
COURSE TOTAL:,32,1,0,0,0,33,3.969,0,0,0,0,0,33,
,96.97%,3.03%,0.00%,0.00%,0.00%,,,,,,,,,
CVEN-765-600,4,8,0,0,0,12,3.333,0,0,0,0,0,12,QUADRIFOGLIO L
,33.33%,66.67%,0.00%,0.00%,0.00%,,,,,,,,,
,,,,,TEXAS A&M UNIVERSITY,,,,,,,,,
,,,,GRADE DISTRIBUTION REPORT FOR SPRING 2023,,,,,,,,,,
,,,,,,Graduate,,,,,,,,
COLLEGE:,ENGINEERING,,,,,,,,,,,,,
DEPARTMENT:,CIVIL & ENVIRONMENTAL ENGR,,,,,TOTAL,,,,,,,,
SECTION,A,B,C,D,F,A - F,GPA,I,S,U,Q,X,TOTAL,INSTRUCTOR
------------,-------,-------,-------,-------,-------,-------,-----,-----,----- ----- ----- -----,,,------- -------------------,,
COURSE TOTAL:,4,8,0,0,0,12,3.333,0,0,0,0,0,12,
,33.33%,66.67%,0.00%,0.00%,0.00%,,,,,,,,,
EVEN-301-501,4,6,5,0,0,15,2.933,0,0,0,0,0,15,LONDON M
,26.67%,40.00%,33.33%,0.00%,0.00%,,,,,,,,,
COURSE TOTAL:,4,6,5,0,0,15,2.933,0,0,0,0,0,15,
,26.67%,40.00%,33.33%,0.00%,0.00%,,,,,,,,,
EVEN-304-500,10,0,0,0,0,10,4,0,0,0,0,0,10,LONDON M
,100.00%,0.00%,0.00%,0.00%,0.00%,,,,,,,,,
EVEN-304-502,6,4,0,0,0,10,3.6,0,0,0,0,0,10,LONDON M
,60.00%,40.00%,0.00%,0.00%,0.00%,,,,,,,,,
COURSE TOTAL:,16,4,0,0,0,20,3.8,0,0,0,0,0,20,
,80.00%,20.00%,0.00%,0.00%,0.00%,,,,,,,,,
EVEN-311-501,4,3,0,0,0,7,3.571,0,0,0,0,0,7,SOCOLOFSKY S
,57.14%,42.86%,0.00%,0.00%,0.00%,,,,,,,,,
EVEN-311-503,3,4,2,0,0,9,3.111,1,0,0,0,0,10,KAIHATU J
,33.33%,44.44%,22.22%,0.00%,0.00%,,,,,,,,,
COURSE TOTAL:,7,7,2,0,0,16,3.312,1,0,0,0,0,17,
,43.75%,43.75%,12.50%,0.00%,0.00%,,,,,,,,,
EVEN-401-500,21,4,0,0,0,25,3.84,0,0,0,0,0,25,BHATTI Z
,84.00%,16.00%,0.00%,0.00%,0.00%,,,,,,,,,
COURSE TOTAL:,21,4,0,0,0,25,3.84,0,0,0,0,0,25,
,84.00%,16.00%,0.00%,0.00%,0.00%,,,,,,,,,
EVEN-402-500,11,16,3,0,0,30,3.266,0,0,0,2,0,32,CHELLAM S
,36.67%,53.33%,10.00%,0.00%,0.00%,,,,,,,,,
,,,,,TEXAS A&M UNIVERSITY,,,,,,,,,
,,,,GRADE DISTRIBUTION REPORT FOR SPRING 2023,,,,,,,,,,
,,,,,,Undergraduate,,,,,,,,
COLLEGE:,ENGINEERING,,,,,,,,,,,,,
DEPARTMENT:,CIVIL & ENVIRONMENTAL ENGR,,,,,TOTAL,,,,,,,,
SECTION,A,B,C,D,F,A - F,GPA,I,S,U,Q,X,TOTAL,INSTRUCTOR
------------,-------,-------,-------,-------,-------,-------,-----,-----,----- ----- ----- -----,,,------- -------------------,,
COURSE TOTAL:,11,16,3,0,0,30,3.266,0,0,0,2,0,32,
,36.67%,53.33%,10.00%,0.00%,0.00%,,,,,,,,,
EVEN-404-500,10,2,0,0,0,12,3.833,0,0,0,0,0,12,BHATTI Z
,83.33%,16.67%,0.00%,0.00%,0.00%,,,,,,,,,
EVEN-404-501,12,0,0,0,0,12,4,0,0,0,0,0,12,BHATTI Z
,100.00%,0.00%,0.00%,0.00%,0.00%,,,,,,,,,
COURSE TOTAL:,22,2,0,0,0,24,3.916,0,0,0,0,0,24,
,91.67%,8.33%,0.00%,0.00%,0.00%,,,,,,,,,
EVEN-406-500,17,14,2,0,0,33,3.454,0,0,0,0,0,33,CHU K
,51.52%,42.42%,6.06%,0.00%,0.00%,,,,,,,,,
COURSE TOTAL:,17,14,2,0,0,33,3.454,0,0,0,0,0,33,
,51.52%,42.42%,6.06%,0.00%,0.00%,,,,,,,,,
EVEN-413-500,25,7,0,0,0,32,3.781,0,0,0,0,0,32,YING Q
,78.13%,21.88%,0.00%,0.00%,0.00%,,,,,,,,,
COURSE TOTAL:,25,7,0,0,0,32,3.781,0,0,0,0,0,32,
,78.13%,21.88%,0.00%,0.00%,0.00%,,,,,,,,,
EVEN-463-500,14,0,0,0,0,14,4,0,0,0,0,0,14,CAHILL A
,100.00%,0.00%,0.00%,0.00%,0.00%,,,,,,,,,
COURSE TOTAL:,14,0,0,0,0,14,4,0,0,0,0,0,14,
,100.00%,0.00%,0.00%,0.00%,0.00%,,,,,,,,,
EVEN-466-500,13,7,2,0,0,22,3.5,0,0,0,0,0,22,BRUMBELOW J
,59.09%,31.82%,9.09%,0.00%,0.00%,,,,,,,,,
COURSE TOTAL:,13,7,2,0,0,22,3.5,0,0,0,0,0,22,
,59.09%,31.82%,9.09%,0.00%,0.00%,,,,,,,,,
,,,,,TEXAS A&M UNIVERSITY,,,,,,,,,
,,,,GRADE DISTRIBUTION REPORT FOR SPRING 2023,,,,,,,,,,
,,,,,,Undergraduate,,,,,,,,
COLLEGE:,ENGINEERING,,,,,,,,,,,,,
DEPARTMENT:,CIVIL & ENVIRONMENTAL ENGR,,,,,TOTAL,,,,,,,,
SECTION,A,B,C,D,F,A - F,GPA,I,S,U,Q,X,TOTAL,INSTRUCTOR
------------,-------,-------,-------,-------,-------,-------,-----,-----,----- ----- ----- -----,,,------- -------------------,,
DEPARTMENT TOTAL:,1857,1358,425,34,24,3698,3.331,4,0,0,63,0,3765,
,50.22%,36.72%,11.49%,0.92%,0.65%,,,,,,,,,
,,,,,TEXAS A&M UNIVERSITY,,,,,,,,,
,,,,GRADE DISTRIBUTION REPORT FOR SPRING 2023,,,,,,,,,,
,,,,,,Undergraduate,,,,,,,,
COLLEGE:,ENGINEERING,,,,,,,,,,,,,
DEPARTMENT:,COLLEGE OF ENGINEERING,,,,,TOTAL,,,,,,,,
SECTION,A,B,C,D,F,A - F,GPA,I,S,U,Q,X,TOTAL,INSTRUCTOR
------------,-------,-------,-------,-------,-------,-------,-----,-----,----- ----- ----- -----,,,------- -------------------,,
CLEN-201-500,6,2,1,0,0,9,3.555,0,0,0,0,0,9,WHITE L
,66.67%,22.22%,11.11%,0.00%,0.00%,,,,,,,,,
COURSE TOTAL:,6,2,1,0,0,9,3.555,0,0,0,0,0,9,
,66.67%,22.22%,11.11%,0.00%,0.00%,,,,,,,,,
CYBR-402-501,12,2,0,0,0,14,3.857,0,0,0,0,0,14,DEWITTE P
,85.71%,14.29%,0.00%,0.00%,0.00%,,,,,,,,,
COURSE TOTAL:,12,2,0,0,0,14,3.857,0,0,0,0,0,14,
,85.71%,14.29%,0.00%,0.00%,0.00%,,,,,,,,,
CYBR-403-500,10,1,0,0,1,12,3.583,0,0,0,0,0,12,DEWITTE P
,83.33%,8.33%,0.00%,0.00%,8.33%,,,,,,,,,
COURSE TOTAL:,10,1,0,0,1,12,3.583,0,0,0,0,0,12,
,83.33%,8.33%,0.00%,0.00%,8.33%,,,,,,,,,
CYBR-405-501,40,0,0,0,0,40,4,0,0,0,0,0,40,ROMERO J
,100.00%,0.00%,0.00%,0.00%,0.00%,,,,,,,,,
COURSE TOTAL:,40,0,0,0,0,40,4,0,0,0,0,0,40,
,100.00%,0.00%,0.00%,0.00%,0.00%,,,,,,,,,
CYBR-603-600,5,0,0,0,0,5,4,0,0,0,0,0,5,DEWITTE P
,100.00%,0.00%,0.00%,0.00%,0.00%,,,,,,,,,
COURSE TOTAL:,5,0,0,0,0,5,4,0,0,0,0,0,5,
,100.00%,0.00%,0.00%,0.00%,0.00%,,,,,,,,,
ENGR-102-502,18,28,25,6,9,86,2.465,0,0,0,8,0,94,CRUZADO GARCIA A
,20.93%,32.56%,29.07%,6.98%,10.47%,,,,,,,,,
ENGR-102-503,12,41,22,3,7,85,2.564,2,0,0,9,0,96,CRUZADO GARCIA A
,14.12%,48.24%,25.88%,3.53%,8.24%,,,,,,,,,
,,,,,TEXAS A&M UNIVERSITY,,,,,,,,,
,,,,GRADE DISTRIBUTION REPORT FOR SPRING 2023,,,,,,,,,,
,,,,,,Undergraduate,,,,,,,,
COLLEGE:,ENGINEERING,,,,,,,,,,,,,
DEPARTMENT:,COLLEGE OF ENGINEERING,,,,,TOTAL,,,,,,,,
SECTION,A,B,C,D,F,A - F,GPA,I,S,U,Q,X,TOTAL,INSTRUCTOR
------------,-------,-------,-------,-------,-------,-------,-----,-----,----- ----- ----- -----,,,------- -------------------,,
ENGR-102-507,27,14,7,2,5,55,3.018,0,0,0,13,0,68,IJAZ M
,49.09%,25.45%,12.73%,3.64%,9.09%,,,,,,,,,
ENGR-102-508,24,7,10,1,4,46,3,0,0,0,4,0,50,IJAZ M
,52.17%,15.22%,21.74%,2.17%,8.70%,,,,,,,,,
ENGR-102-540,12,3,2,1,0,18,3.444,0,0,0,0,0,18,ALVARADO L
,66.67%,16.67%,11.11%,5.56%,0.00%,,,,,,,,,
ENGR-102-550,1,1,6,1,2,11,1.818,0,0,0,0,0,11,KOOLA P
,9.09%,9.09%,54.55%,9.09%,18.18%,,,,,,,,,
ENGR-102-551,1,1,7,2,3,14,1.642,0,0,0,3,0,17,VILLAREAL S
,7.14%,7.14%,50.00%,14.29%,21.43%,,,,,,,,,
COURSE TOTAL:,95,95,79,16,30,315,2.663,2,0,0,37,0,354,
,30.16%,30.16%,25.08%,5.08%,9.52%,,,,,,,,,
ENGR-216-201,20,4,0,0,0,24,3.833,0,0,0,0,0,24,LARA RUIZ J
,83.33%,16.67%,0.00%,0.00%,0.00%,,,,,,,,,
ENGR-216-202,19,4,1,0,0,24,3.75,0,0,0,0,0,24,OSTROVSKAYA N
,79.17%,16.67%,4.17%,0.00%,0.00%,,,,,,,,,
ENGR-216-203,16,5,1,0,0,22,3.681,0,0,0,0,0,22,OSTROVSKAYA N
,72.73%,22.73%,4.55%,0.00%,0.00%,,,,,,,,,
ENGR-216-204,11,4,0,0,0,15,3.733,0,0,0,0,0,15,MORTE M
,73.33%,26.67%,0.00%,0.00%,0.00%,,,,,,,,,
ENGR-216-205,18,4,0,0,0,22,3.818,0,0,0,0,0,22,LENFEST S
